,limit_bal,sex,age,pay_july,pay_amt_sept,pay_amt_aug,pay_amt_july,pay_amt_june,pay_amt_may,pay_amt_april,default,bill_avg,pay_amt_sept_cap,pay_amt_aug_cap,pay_amt_july_cap,pay_amt_june_cap,pay_amt_may_cap,pay_amt_april_cap,single,marriage_other,edu_university,edu_highschool,edu_other
220,100000,1,29,1,5000,6800,3500,0,3400,3500,0,88350.0,5000,6800,3500,0,3400,3500,0,0,1,0,0
221,50000,2,23,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
222,180000,2,28,0,1175,0,2530,0,0,0,0,980.3333333333334,1175,0,2530,0,0,0,1,0,1,0,0
223,100000,2,38,1,2000,0,1369,3100,0,1443,0,38741.5,2000,0,1369,3100,0,1443,0,0,1,0,0
224,50000,1,25,0,18631,1000,0,0,0,0,1,9180.0,18631,1000,0,0,0,0,0,0,1,0,0
225,80000,1,27,1,6384,0,2100,2100,2200,2200,0,65919.33333333333,6384,0,2100,2100,2200,2200,1,0,0,0,0
226,80000,2,25,0,3238,3103,3000,1800,1500,1700,1,58912.5,3238,3103,3000,1800,1500,1700,1,0,0,0,0
227,290000,2,49,0,0,0,1085,447,145,247,0,937.5,0,0,1085,447,145,247,0,0,0,0,1
228,420000,1,42,0,24671,21417,23941,8000,18610,8631,0,20800.833333333332,24671,21417,23941,8000,18610,8631,0,0,0,0,0
229,20000,1,27,0,1300,1300,1650,850,1500,700,0,23424.833333333332,1300,1300,1650,850,1500,700,1,0,1,0,0
230,360000,2,54,0,8880,7992,5627,5554,5456,5445,0,181388.33333333334,8880,7992,5627,5554,5456,5445,1,0,1,0,0
231,30000,2,28,0,1650,1200,1000,1000,55,0,0,16380.833333333334,1650,1200,1000,1000,55,0,1,0,0,1,0
232,160000,1,34,1,0,5500,0,7500,0,2000,1,76765.66666666667,0,5500,0,7500,0,2000,1,0,1,0,0
233,50000,2,25,1,0,0,1000,0,0,3000,1,36159.166666666664,0,0,1000,0,0,3000,1,0,1,0,0
234,110000,2,25,1,8000,0,4000,4000,3600,3500,0,103015.83333333333,8000,0,4000,4000,3600,3500,1,0,1,0,0
235,30000,2,24,0,3001,2013,2001,2002,1500,20000,0,15887.5,3001,2013,2001,2002,1500,20000,1,0,0,0,0
236,150000,2,23,0,6000,3306,3412,3500,3500,3300,0,100194.33333333333,6000,3306,3412,3500,3500,3300,1,0,1,0,0
237,270000,1,35,0,1737,2000,10000,1461,1492,899,0,50841.5,1737,2000,10000,1461,1492,899,0,0,1,0,0
238,50000,2,29,0,2000,2000,2000,2000,2000,2000,0,23592.333333333332,2000,2000,2000,2000,2000,2000,0,0,1,0,0
239,200000,2,35,0,3965,6880,1320,5983,1922,12652,0,3842.6666666666665,3965,6880,1320,5983,1922,12652,0,0,1,0,0
240,130000,2,52,0,6000,5000,4214,4500,5000,4200,0,118823.83333333333,6000,5000,4214,4500,5000,4200,1,0,1,0,0
241,50000,2,38,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
242,300000,2,28,0,6520,1477,0,0,1346,0,1,3892.6666666666665,6520,1477,0,0,1346,0,1,0,0,0,0
243,120000,2,42,0,881,1781,1885,607,687,1203,1,1030.3333333333333,881,1781,1885,607,687,1203,0,0,0,0,0
244,280000,1,31,0,0,0,82150,0,220,1124,0,35.666666666666664,0,0,82150,0,220,1124,1,0,0,0,0
245,20000,1,29,1,0,0,0,0,0,0,0,1800.0,0,0,0,0,0,0,0,1,0,1,0
246,240000,2,42,0,1323,329,9228,7776,7500,635,0,4690.333333333333,1323,329,9228,7776,7500,635,0,0,1,0,0
247,360000,2,37,0,0,0,0,474,0,0,0,79.0,0,0,0,474,0,0,0,0,1,0,0
248,300000,2,51,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
249,80000,2,45,0,23699,22670,0,0,0,0,0,4500.5,23699,22670,0,0,0,0,0,0,0,1,0
250,10000,1,35,0,2300,1000,1000,1000,2000,3094,0,8515.0,2300,1000,1000,1000,2000,3094,1,0,1,0,0
251,380000,2,50,0,30125,11600,20009,11000,0,40000,0,295019.8333333333,30125,11600,20009,11000,0,40000,0,0,1,0,0
252,390000,1,44,0,4711,63701,1214,1241,2812,46220,0,32886.166666666664,4711,63701,1214,1241,2812,46220,0,0,0,0,0
253,80000,2,28,0,0,1000,500,1000,0,1000,0,3405.5,0,1000,500,1000,0,1000,1,0,0,0,0
254,50000,2,25,0,3000,2200,2000,2000,2000,3000,0,42890.333333333336,3000,2200,2000,2000,2000,3000,1,0,0,0,0
255,500000,2,45,0,3640,162,0,151,2530,0,0,1398.0,3640,162,0,151,2530,0,0,0,0,0,0
256,210000,2,37,0,1798,379,768,2308,1026,1208,0,1542.8333333333333,1798,379,768,2308,1026,1208,0,0,1,0,0
257,50000,2,43,0,0,2000,1000,2000,2000,2000,0,36789.166666666664,0,2000,1000,2000,2000,2000,1,0,1,0,0
258,200000,2,40,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
259,200000,2,33,0,3112,50000,6760,3486,2476,2500,0,93934.16666666667,3112,50000,6760,3486,2476,2500,0,0,0,0,1
260,80000,2,42,0,1519,2000,2000,1312,3200,1200,0,34223.0,1519,2000,2000,1312,3200,1200,1,0,1,0,0
261,140000,2,31,1,5000,1800,5000,1900,4700,0,0,93207.16666666667,5000,1800,5000,1900,4700,0,0,0,0,1,0
262,380000,1,41,0,13345,0,0,0,0,0,1,2857.3333333333335,13345,0,0,0,0,0,0,0,0,0,0
263,270000,2,27,0,363,14841,1200,1288,41437,1335,0,15453.166666666666,363,14841,1200,1288,41437,1335,1,0,0,0,0
264,50000,2,52,0,1500,1500,1000,1000,1000,1000,0,31099.333333333332,1500,1500,1000,1000,1000,1000,0,0,0,1,0
265,140000,1,38,1,6000,7000,0,10800,4800,0,1,134711.83333333334,6000,7000,0,10800,4800,0,0,0,1,0,0
266,360000,1,45,0,0,0,0,0,0,0,0,416.6666666666667,0,0,0,0,0,0,0,0,1,0,0
267,20000,1,35,0,1200,1600,5700,700,1000,0,1,15286.0,1200,1600,5700,700,1000,0,0,0,1,0,0
268,90000,2,45,0,0,3365,2051,1200,1500,1500,1,58900.5,0,3365,2051,1200,1500,1500,0,0,0,1,0
269,200000,1,40,1,7350,261,6206,5006,9406,6,1,162417.33333333334,7350,261,6206,5006,9406,6,1,0,1,0,0
270,50000,1,54,0,2173,1287,631,653,658,832,0,28254.666666666668,2173,1287,631,653,658,832,0,0,0,0,0
271,200000,1,38,0,3405,0,1093,1893,2097,7132,0,1706.6666666666667,3405,0,1093,1893,2097,7132,1,0,0,0,0
272,190000,1,45,0,5000,2600,2000,3000,5000,2000,0,58339.666666666664,5000,2600,2000,3000,5000,2000,0,0,1,0,0
273,240000,2,29,0,3101,3385,2377,2387,2472,2475,0,74972.83333333333,3101,3385,2377,2387,2472,2475,0,0,1,0,0
274,370000,2,42,0,12100,11295,8300,5000,4600,10000,0,209386.5,12100,11295,8300,5000,4600,10000,0,0,0,0,0
275,160000,2,30,0,0,0,0,0,0,0,0,8566.666666666666,0,0,0,0,0,0,0,0,1,0,0
276,50000,1,40,0,2300,2200,1000,1000,800,700,1,34244.333333333336,2300,2200,1000,1000,800,700,1,0,1,0,0
277,50000,2,30,0,2000,1000,0,0,0,0,1,12040.666666666666,2000,1000,0,0,0,0,0,0,1,0,0
278,160000,2,23,1,18518,3358,0,3200,8000,4366,0,114932.33333333333,18518,3358,0,3200,8000,4366,1,0,1,0,0
279,240000,1,49,0,0,0,566,0,0,517,0,177.0,0,0,566,0,0,517,0,0,0,0,0
280,200000,2,30,0,6101,3500,0,0,0,0,1,65140.0,6101,3500,0,0,0,0,1,0,0,0,0
281,50000,1,22,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0
282,90000,1,36,0,3573,5100,0,200,20,1146,0,62812.166666666664,3573,5100,0,200,20,1146,1,0,0,0,0
283,50000,1,40,0,0,2931,30000,5270,2814,3089,0,21721.333333333332,0,2931,30000,5270,2814,3089,1,0,1,0,0
284,280000,2,37,0,12611,0,3100,240,2010,212,0,3044.3333333333335,12611,0,3100,240,2010,212,0,0,0,0,0
285,530000,1,35,0,12188,12639,11123,9600,10028,16947,0,314047.8333333333,12188,12639,11123,9600,10028,16947,0,0,0,0,0
286,150000,2,26,0,0,0,0,741,0,1669,0,123.5,0,0,0,741,0,1669,0,0,0,0,1
287,30000,2,22,0,1500,1396,2000,178,2000,2000,0,12125.666666666666,1500,1396,2000,178,2000,2000,1,0,1,0,0
288,500000,1,40,0,2659,2090,6333,178460,5506,6205,0,85970.16666666667,2659,2090,6333,178460,5506,6205,0,0,1,0,0
289,90000,1,30,0,4000,0,0,0,0,85000,0,14487.833333333334,4000,0,0,0,0,85000,1,0,1,0,0
290,50000,2,28,0,2000,1800,2000,1000,1000,1000,1,36653.666666666664,2000,1800,2000,1000,1000,1000,1,0,0,0,0
291,280000,2,36,0,33840,8689,41652,9031,14106,6680,0,21412.5,33840,8689,41652,9031,14106,6680,0,0,0,0,0
292,50000,1,23,0,1500,2000,170,0,1000,3309,0,4491.5,1500,2000,170,0,1000,3309,1,0,0,1,0
293,80000,1,32,0,3000,4005,2500,10000,0,5000,1,71086.5,3000,4005,2500,10000,0,5000,1,0,1,0,0
294,340000,2,32,0,75113,2047,766,77,0,394,0,44173.833333333336,75113,2047,766,77,0,394,0,0,1,0,0
295,70000,2,38,0,1835,2520,2000,2000,4058,2100,0,62174.833333333336,1835,2520,2000,2000,4058,2100,0,0,1,0,0
296,30000,2,59,0,4946,2000,1220,1232,1052,1500,0,30688.5,4946,2000,1220,1232,1052,1500,0,0,0,1,0
297,220000,2,35,0,10000,9200,6300,6200,6600,9000,0,199379.16666666666,10000,9200,6300,6200,6600,9000,0,0,1,0,0
298,360000,1,27,0,4700,4800,5000,5000,5200,4100,0,169019.33333333334,4700,4800,5000,5000,5200,4100,1,0,1,0,0
299,280000,1,31,0,7000,8000,8000,5000,4003,5000,0,164441.0,7000,8000,8000,5000,4003,5000,0,0,1,0,0
300,310000,1,29,1,0,0,20334,0,21573,0,0,10359.5,0,0,20334,0,21573,0,1,0,1,0,0
301,90000,2,24,0,0,1000,10000,0,1000,3105,0,12670.0,0,1000,10000,0,1000,3105,1,0,1,0,0
302,70000,2,33,1,3000,2600,6000,0,2500,1165,1,67624.0,3000,2600,6000,0,2500,1165,0,0,1,0,0
303,210000,2,40,0,0,5000,5000,0,5000,1000,0,3145.8333333333335,0,5000,5000,0,5000,1000,0,0,1,0,0
304,200000,1,40,0,5007,7096,2620,6000,17703,4914,1,10535.833333333334,5007,7096,2620,6000,17703,4914,0,0,0,0,0
305,290000,1,28,0,9323,9000,8000,8000,7800,8238,0,217232.5,9323,9000,8000,8000,7800,8238,1,0,1,0,0
306,140000,1,61,0,6000,3600,2500,5000,5000,5000,0,104993.16666666667,6000,3600,2500,5000,5000,5000,1,0,1,0,0
307,230000,2,35,0,10012,10010,10000,7000,10000,10000,0,153871.83333333334,10012,10010,10000,7000,10000,10000,0,0,1,0,0
308,10000,2,46,0,0,0,0,1864,50,1500,0,2330.6666666666665,0,0,0,1864,50,1500,0,0,0,1,0
309,300000,2,40,0,0,0,0,0,0,0,0,411.6666666666667,0,0,0,0,0,0,0,0,1,0,0
310,20000,1,57,0,390,390,10728,59,0,0,1,4271.166666666667,390,390,10728,59,0,0,0,0,0,1,0
311,280000,2,35,0,0,0,0,0,0,0,0,512.0,0,0,0,0,0,0,1,0,0,0,0
312,130000,1,34,1,4000,0,3500,5500,3500,0,1,76217.0,4000,0,3500,5500,3500,0,1,0,0,0,0
313,280000,2,27,1,6630,10,0,0,3626,2511,0,7713.833333333333,6630,10,0,0,3626,2511,1,0,0,0,0
314,400000,1,41,0,816,1617,875,917,5434,14115,0,1881.5,816,1617,875,917,5434,14115,0,0,0,0,0
315,200000,2,48,0,1866,1762,1827,53248,3293,3314,0,72660.16666666667,1866,1762,1827,53248,3293,3314,0,0,1,0,0
316,50000,2,26,0,1200,2500,3000,1000,900,48578,0,2475.5,1200,2500,3000,1000,900,48578,1,0,0,0,0
317,20000,1,51,0,1264,1279,615,635,639,664,0,16688.833333333332,1264,1279,615,635,639,664,0,0,0,1,0
318,50000,2,24,0,2000,2097,2224,1000,3000,633,0,37880.666666666664,2000,2097,2224,1000,3000,633,1,0,1,0,0
319,130000,1,25,0,4252,3000,1537,10000,21300,651,0,73378.0,4252,3000,1537,10000,21300,651,1,0,1,0,0
320,120000,2,41,0,77,1460,0,0,0,0,0,-960.5,77,1460,0,0,0,0,0,0,0,0,1
321,10000,1,22,0,2000,1000,500,1500,0,2500,1,8180.166666666667,2000,1000,500,1500,0,2500,1,0,1,0,0
322,260000,1,64,1,0,0,0,0,0,0,1,2500.0,0,0,0,0,0,0,0,0,1,0,0
323,20000,1,24,0,1300,1400,1300,270,795,0,0,6506.833333333333,1300,1400,1300,270,795,0,1,0,1,0,0
324,60000,1,36,0,1700,1632,1388,1439,1445,1500,0,38475.5,1700,1632,1388,1439,1445,1500,0,0,1,0,0
325,270000,2,38,0,2000,1000,2,1,6668,1026,0,5106.666666666667,2000,1000,2,1,6668,1026,1,0,1,0,0
326,360000,2,40,1,0,12000,0,5900,5000,4500,1,112287.66666666667,0,12000,0,5900,5000,4500,0,0,0,0,0
327,400000,1,32,0,7000,10000,0,0,0,4290,1,95549.83333333333,7000,10000,0,0,0,4290,0,0,0,0,0
328,10000,1,23,0,0,390,780,0,0,0,1,390.0,0,390,780,0,0,0,1,0,0,0,0
329,20000,2,22,0,1376,1383,1000,455,1500,2200,0,14037.166666666666,1376,1383,1000,455,1500,2200,1,0,0,0,0
330,100000,1,31,1,2100,0,2000,2000,1000,0,0,37598.833333333336,2100,0,2000,2000,1000,0,1,0,1,0,0
331,440000,1,34,0,10506,8833,5456,2519,875,1018,0,153598.0,10506,8833,5456,2519,875,1018,0,0,1,0,0
332,280000,1,40,0,0,8000,6000,5000,10000,5000,0,188051.16666666666,0,8000,6000,5000,10000,5000,0,0,1,0,0
333,200000,1,40,0,1765,10007,2019,5027,15031,7088,0,43481.166666666664,1765,10007,2019,5027,15031,7088,0,0,1,0,0
334,250000,1,28,0,3899,3913,3186,3301,3525,3095,0,110025.66666666667,3899,3913,3186,3301,3525,3095,0,0,0,1,0
335,20000,2,46,1,2000,2000,2000,4000,0,1000,1,15638.333333333334,2000,2000,2000,4000,0,1000,0,0,1,0,0
336,280000,2,46,0,7768,5000,10000,0,8000,0,0,93288.0,7768,5000,10000,0,8000,0,0,0,0,1,0
337,20000,1,34,1,1300,0,2000,1000,1500,1010,0,17521.833333333332,1300,0,2000,1000,1500,1010,0,0,1,0,0
338,20000,1,55,1,780,0,0,0,0,0,0,3949.3333333333335,780,0,0,0,0,0,1,0,1,0,0
339,200000,2,34,0,0,3130,5000,4000,90000,15000,0,20085.333333333332,0,3130,5000,4000,90000,15000,0,0,0,0,0
340,90000,2,24,0,4054,4444,1420,1398,1345,3265,0,57650.333333333336,4054,4444,1420,1398,1345,3265,1,0,0,0,0
341,50000,1,26,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
342,390000,2,49,0,1066,1000,63,259,578,1141,0,3411.8333333333335,1066,1000,63,259,578,1141,0,0,1,0,0
343,10000,1,27,0,1107,1310,2000,269,1000,1100,0,8606.5,1107,1310,2000,269,1000,1100,1,0,1,0,0
344,160000,2,40,0,326,326,652,0,476,326,1,405.3333333333333,326,326,652,0,476,326,0,0,0,0,0
345,20000,2,33,0,1600,1601,810,1000,692,647,1,18854.0,1600,1601,810,1000,692,647,0,0,1,0,0
346,100000,2,46,1,4000,0,5000,2000,1116,1500,0,74707.16666666667,4000,0,5000,2000,1116,1500,0,0,1,0,0
347,500000,2,49,0,5177,4199,7507,4696,58292,36000,0,15457.0,5177,4199,7507,4696,58292,36000,0,0,1,0,0
348,10000,1,24,0,3000,2000,3000,2000,1000,0,0,5812.333333333333,3000,2000,3000,2000,1000,0,1,0,1,0,0
349,80000,2,32,1,0,0,4844,0,0,0,1,4024.3333333333335,0,0,4844,0,0,0,0,0,0,0,0
350,20000,1,25,0,4321,5200,350,4500,1000,4500,0,17146.0,4321,5200,350,4500,1000,4500,1,0,0,0,0
351,260000,2,46,0,3000,2934,0,8000,0,2000,0,19604.333333333332,3000,2934,0,8000,0,2000,0,0,1,0,0
352,360000,1,29,0,3032,2311,1570,1500,983,3000,0,64202.166666666664,3032,2311,1570,1500,983,3000,1,0,0,0,0
353,30000,2,23,1,0,1150,1400,0,800,0,1,16099.5,0,1150,1400,0,800,0,1,0,1,0,0
354,400000,1,49,1,8000,11500,14100,4,6804,5,1,187659.5,8000,11500,14100,4,6804,5,0,0,1,0,0
355,100000,1,45,0,2688,3688,3288,3288,3688,0,0,17467.5,2688,3688,3288,3288,3688,0,0,0,0,0,0
356,20000,1,53,0,0,0,0,0,129,18143,0,23242.333333333332,0,0,0,0,129,18143,0,0,1,0,0
357,330000,2,28,0,2000,2000,2000,800,687,812,0,28058.5,2000,2000,2000,800,687,812,1,0,0,0,0
358,70000,2,27,0,3000,2400,3000,2400,2500,2500,0,66526.33333333333,3000,2400,3000,2400,2500,2500,1,0,0,0,0
359,380000,2,35,0,2022,1823,1823,1823,1198,2068,0,1891.6666666666667,2022,1823,1823,1823,1198,2068,0,0,1,0,0
360,200000,1,26,0,0,0,0,0,0,0,0,-117.66666666666667,0,0,0,0,0,0,1,0,0,0,0
361,280000,2,49,0,11005,12000,12100,12000,10000,10000,0,242695.33333333334,11005,12000,12100,12000,10000,10000,1,0,1,0,0
362,160000,2,25,0,201,13040,0,5171,3716,107,0,3552.0,201,13040,0,5171,3716,107,1,0,0,1,0
363,50000,1,29,1,0,4690,0,1000,2159,0,0,42057.0,0,4690,0,1000,2159,0,0,0,0,1,0
364,10000,1,35,0,1200,1400,500,600,500,200,0,8991.833333333334,1200,1400,500,600,500,200,1,0,1,0,0
365,130000,1,37,0,2196,7533,4689,840,390,390,0,2834.1666666666665,2196,7533,4689,840,390,390,0,0,0,0,1
366,150000,2,31,0,416,416,416,37911,1400,1400,0,12979.0,416,416,416,37911,1400,1400,0,0,1,0,0
367,420000,1,33,1,0,20,24683,752,30002,1056,0,45732.5,0,20,24683,752,30002,1056,1,0,0,0,0
368,260000,2,35,0,67650,6000,0,88348,5000,25000,0,42654.5,67650,6000,0,88348,5000,25000,0,0,1,0,0
369,280000,1,32,0,5000,5000,5000,0,500,4800,0,21692.0,5000,5000,5000,0,500,4800,1,0,0,0,0
370,30000,2,54,0,2000,1719,1613,271,2250,0,0,22360.333333333332,2000,1719,1613,271,2250,0,0,1,1,0,0
371,360000,1,34,0,3821,1937,944,1219,2216,2000,0,1803.8333333333333,3821,1937,944,1219,2216,2000,1,0,0,1,0
372,50000,2,35,1,0,4351,0,784,3000,0,0,20796.0,0,4351,0,784,3000,0,1,0,1,0,0
373,350000,1,44,0,7426,3306,4301,15,684,2713,0,2948.6666666666665,7426,3306,4301,15,684,2713,0,0,0,1,0
374,180000,2,34,0,8500,1500,7500,679,9000,2000,0,9234.0,8500,1500,7500,679,9000,2000,0,0,0,1,0
375,150000,1,53,1,1000,1000,2000,0,900,2000,1,19187.5,1000,1000,2000,0,900,2000,0,0,0,1,0
376,170000,1,39,0,0,905,0,0,0,0,0,150.83333333333334,0,905,0,0,0,0,0,0,0,0,0
377,200000,2,39,0,0,0,0,0,11700,121513,0,2119.5,0,0,0,0,11700,121513,1,0,1,0,0
378,390000,1,36,0,7857,8091,0,990,3108,8486,0,4826.166666666667,7857,8091,0,990,3108,8486,0,0,0,0,0
379,30000,2,28,0,0,0,295,5,0,0,0,120.0,0,0,295,5,0,0,0,0,1,0,0
380,320000,1,28,0,2000,2000,3000,3000,1667,2019,0,49901.166666666664,2000,2000,3000,3000,1667,2019,1,0,1,0,0
381,90000,2,43,1,4000,0,3000,8000,5000,5000,0,21233.166666666668,4000,0,3000,8000,5000,5000,1,0,1,0,0
382,180000,1,38,0,1400,1400,2000,1300,1200,1000,0,24119.333333333332,1400,1400,2000,1300,1200,1000,0,0,0,0,0
383,450000,1,34,0,1830,1188,1745,0,7519,0,0,4164.833333333333,1830,1188,1745,0,7519,0,1,0,0,0,0
384,50000,1,23,0,0,0,0,0,0,0,1,1526.0,0,0,0,0,0,0,0,0,1,0,0
385,90000,1,62,0,2500,1000,1000,500,0,31000,0,32289.166666666668,2500,1000,1000,500,0,31000,0,0,0,1,0
386,30000,2,30,0,2100,1500,600,600,0,0,0,27656.833333333332,2100,1500,600,600,0,0,1,0,0,0,0
387,70000,1,41,1,3500,3500,3000,0,4000,2000,1,40116.5,3500,3500,3000,0,4000,2000,1,0,1,0,0
388,120000,2,37,0,1171,1942,0,626,478,495,0,13967.0,1171,1942,0,626,478,495,0,0,1,0,0
389,100000,2,28,0,5000,4000,2700,2500,2800,2600,0,85497.5,5000,4000,2700,2500,2800,2600,1,0,1,0,0
390,10000,1,23,0,1300,1300,1041,1000,2000,464,1,9742.0,1300,1300,1041,1000,2000,464,1,0,1,0,0
391,280000,1,47,0,3200,3203,1992,3608,3600,3602,0,3187.6666666666665,3200,3203,1992,3608,3600,3602,0,0,0,0,0
392,250000,2,43,0,508,3,24,51800,1826,1787,0,17258.666666666668,508,3,24,51800,1826,1787,0,0,1,0,0
393,50000,2,36,1,1000,2363,1200,0,2700,1157,1,30608.0,1000,2363,1200,0,2700,1157,1,0,0,0,0
394,60000,2,24,0,1049,14020,4880,2233,2968,8067,0,4941.166666666667,1049,14020,4880,2233,2968,8067,1,0,0,0,0
395,180000,2,32,1,2821,0,0,2821,0,176,0,2439.0,2821,0,0,2821,0,176,1,0,0,0,0
396,130000,2,29,0,2038,311,1000,0,0,326,1,749.0,2038,311,1000,0,0,326,1,0,0,0,0
397,50000,1,40,0,1500,1500,1771,1500,1053,1093,0,27558.833333333332,1500,1500,1771,1500,1053,1093,1,0,0,0,0
398,30000,2,23,1,3605,2,1731,1093,1026,1964,0,28872.5,3605,2,1731,1093,1026,1964,0,0,0,1,0
399,20000,2,22,0,0,2000,1800,0,900,0,1,10501.0,0,2000,1800,0,900,0,1,0,1,0,0
400,60000,1,29,1,2000,2000,2000,1100,3000,0,0,49845.333333333336,2000,2000,2000,1100,3000,0,1,0,1,0,0
401,420000,1,31,0,2004,3000,1041,5676,135687,4192,0,38760.333333333336,2004,3000,1041,5676,135687,4192,1,0,0,0,0
402,190000,2,40,1,15000,6000,6000,4000,4000,3300,0,150674.66666666666,15000,6000,6000,4000,4000,3300,0,0,1,0,0
403,50000,2,23,0,1503,1493,1393,912,940,1000,0,28919.333333333332,1503,1493,1393,912,940,1000,1,0,0,1,0
404,30000,1,57,0,1707,3478,2073,0,0,1129,1,25980.166666666668,1707,3478,2073,0,0,1129,0,0,0,0,0
405,100000,2,38,0,199,0,0,0,150,550,0,58.166666666666664,199,0,0,0,150,550,0,0,1,0,0
406,310000,2,35,0,9088,7044,9072,11210,6116,5362,0,185009.33333333334,9088,7044,9072,11210,6116,5362,1,0,0,0,0
407,20000,1,44,0,1500,1768,1261,390,390,390,0,9996.166666666666,1500,1768,1261,390,390,390,1,0,1,0,0
408,60000,2,30,0,2299,2232,2152,2226,1908,1933,1,60363.0,2299,2232,2152,2226,1908,1933,0,0,1,0,0
409,230000,1,29,0,1768,1769,1635,1660,1544,1445,0,46544.166666666664,1768,1769,1635,1660,1544,1445,0,0,1,0,0
410,220000,1,53,0,642,1582,1109,3319,2113,5410,0,1650.1666666666667,642,1582,1109,3319,2113,5410,0,0,0,0,0
411,220000,2,26,0,15000,10000,10000,5000,1776,10000,0,64890.5,15000,10000,10000,5000,1776,10000,0,0,0,0,0
412,160000,2,45,0,3700,6353,1200,70000,3000,3300,0,74427.66666666667,3700,6353,1200,70000,3000,3300,0,0,1,0,0
413,300000,2,29,0,5100,6001,3500,705,3000,2300,0,91250.66666666667,5100,6001,3500,705,3000,2300,1,0,1,0,0
414,220000,2,34,0,5162,6615,15799,1526,0,2287,0,8765.333333333334,5162,6615,15799,1526,0,2287,0,0,0,0,0
415,90000,2,40,0,4000,3700,3534,2000,1820,2200,0,75938.33333333333,4000,3700,3534,2000,1820,2200,0,0,0,1,0
416,70000,2,39,1,0,3100,0,1500,1500,0,1,21733.5,0,3100,0,1500,1500,0,0,0,1,0,0
417,60000,1,30,0,345,13737,0,4000,6000,0,0,7365.5,345,13737,0,4000,6000,0,1,0,0,0,0
418,260000,2,35,0,0,0,8500,2890,210,48000,0,1933.3333333333333,0,0,8500,2890,210,48000,1,0,1,0,0
419,110000,2,29,1,1114,0,1000,0,16391,832,0,7267.166666666667,1114,0,1000,0,16391,832,1,0,0,1,0
420,110000,2,24,0,5,68500,3114,4016,2000,2000,0,40960.5,5,68500,3114,4016,2000,2000,0,0,1,0,0
421,300000,2,45,0,10039,10048,20172,11034,20109,30428,0,125846.5,10039,10048,20172,11034,20109,30428,1,0,0,0,0
422,390000,2,37,0,17843,8315,6839,3000,2348,2401,0,157329.33333333334,17843,8315,6839,3000,2348,2401,0,0,1,0,0
423,250000,2,42,0,11400,13600,3274,0,26710,12000,0,91972.66666666667,11400,13600,3274,0,26710,12000,0,0,0,0,0
424,150000,2,25,0,1726,1810,172,0,0,0,0,13365.333333333334,1726,1810,172,0,0,0,1,0,0,0,0
425,200000,2,37,0,4251,5144,2000,44406,54725,3000,0,22055.333333333332,4251,5144,2000,44406,54725,3000,0,0,0,1,0
426,310000,2,29,0,0,0,0,1447,3094,0,0,912.3333333333334,0,0,0,1447,3094,0,1,0,0,0,0
427,80000,2,36,0,1320,1540,1005,222,1000,2000,0,16157.333333333334,1320,1540,1005,222,1000,2000,0,0,1,0,0
428,500000,2,37,0,140000,25012,40022,3024,0,90000,0,115872.83333333333,140000,25012,40022,3024,0,90000,1,0,0,0,0
429,200000,2,31,0,99787,100000,0,83277,0,77325,0,123098.66666666667,99787,100000,0,83277,0,77325,1,0,0,1,0
430,50000,2,23,0,34361,10443,2001,1,2001,2001,0,35309.833333333336,34361,10443,2001,1,2001,2001,1,0,1,0,0
431,220000,2,52,0,5209,3649,2977,2267,0,0,0,5686.333333333333,5209,3649,2977,2267,0,0,0,0,1,0,0
432,80000,2,27,0,3463,3600,3624,3200,3100,6200,0,80852.5,3463,3600,3624,3200,3100,6200,1,0,0,0,0
433,420000,2,30,0,1275,156564,0,0,36484,69380,0,89599.66666666667,1275,156564,0,0,36484,69380,0,0,1,0,0
434,20000,2,26,0,2600,1500,1500,1000,402,0,0,6261.333333333333,2600,1500,1500,1000,402,0,1,0,1,0,0
435,260000,1,29,0,1200,1758,152,1960,1255,4460,0,6229.833333333333,1200,1758,152,1960,1255,4460,0,0,1,0,0
436,50000,2,31,0,1652,1906,1000,0,0,0,0,26818.0,1652,1906,1000,0,0,0,0,0,0,1,0
437,150000,1,45,0,1000,15000,0,15000,0,0,0,12361.5,1000,15000,0,15000,0,0,0,0,0,1,0
438,20000,1,32,0,0,1302,685,748,697,690,0,19798.666666666668,0,1302,685,748,697,690,1,0,0,1,0
439,130000,2,29,0,7000,5306,5000,5000,6000,10000,0,127185.0,7000,5306,5000,5000,6000,10000,0,0,1,0,0
440,170000,2,24,0,6040,1471,3398,2,11966,10051,0,4379.166666666667,6040,1471,3398,2,11966,10051,1,0,1,0,0
441,300000,2,38,0,0,200,0,1626,0,0,1,974.6666666666666,0,200,0,1626,0,0,1,0,0,0,0
442,360000,2,38,0,0,0,0,0,0,0,0,276.5,0,0,0,0,0,0,1,0,1,0,0
443,120000,2,57,0,5000,5007,5000,5000,5000,5000,0,92074.0,5000,5007,5000,5000,5000,5000,0,0,0,0,1
