,id,text,time_created
1,psx14GCq03cuRCWJIs0CuQ,Bagel Oasis is without a single doubt one of the finest and most authentic bagel shops throughout all of Queens. It's been a popular spot for decades. In...,2020-02-29 20:54:31
2,psx14GCq03cuRCWJIs0CuQ,"So their bagels are very good. Not the best, but good. The bialys do not look or taste like bialys- good but not the thing you're looking for.

The service...",2019-12-29 06:51:10
0,S0QgzOvaw5COMRnKWlVGnA,Discovered Baz when searching for a breakfast place down by Nolita or so.  Arrived around 8 AM to a super friendly staff that took awesome care of me and my...,2020-02-14 17:14:26
1,S0QgzOvaw5COMRnKWlVGnA,"The best Bagel's!! Great food !
Everything is so fresh.!!
The restaurant is just amazing !!
Worth the wait in lines!!",2019-10-28 17:29:15
2,S0QgzOvaw5COMRnKWlVGnA,I got the wasabi and Tobiko cream cheese with an everything bagel. The bagel was fantastic and definitely hit the spot in the morning. The cream cheese...,2019-10-10 16:54:11
0,ZP2uwlP0s21sh0wlPR-9Sw,"The homies holding it down, serving up that yummy yummy :) open late night with the beverages, I will say maybe the chicken tenders could be stepped up in...",2019-02-17 18:55:26
1,ZP2uwlP0s21sh0wlPR-9Sw,One of the perks of living in maybe the last ungentrified part of Manhattan is that there are little delis like this who cater to the hard-working folks....,2014-05-10 11:58:41
0,u_NC3WVKFelz-PGZ7a97AQ,"New bagel spot in FiDi! The breakfast sandwiches seemed to be the most popular and Friday mornings seemed to be the busiest. Although there was a line, it...",2020-02-14 16:07:05
1,u_NC3WVKFelz-PGZ7a97AQ,"Great, friendly staff, amazing bagels and sandwiches and good coffee. They have almond and oat milk AT the bar already for your cold brew- unlike Konditori...",2020-02-14 09:32:06
2,u_NC3WVKFelz-PGZ7a97AQ,"@DistrictB not mad, just a tip.. Please instruct your lunch team on how to make an Italian (it's not a panini) and I strongly recommend stocking hero rolls...",2020-02-06 09:55:59
0,S_XtZplc6Gkf1AmsgACryw,"The bagels are good and never had an issue with their food or service, but if you want to sit and have a relaxing bagel and coffee on a weekend morning go...",2019-12-29 06:33:54
1,S_XtZplc6Gkf1AmsgACryw,I can see why this place only has three stars! Lots of negative reviews and rightfully so! I was considering reaching out to the manager but after reading...,2020-01-04 13:38:14
2,S_XtZplc6Gkf1AmsgACryw,"I'd much rather be spending time with my family this Sunday morning, but here I am: writing a review for a bagel place on Yelp because it may be the only...",2019-12-01 08:53:04
0,OtqShhp-cOByPzzdTMZu6w,"What a dope spot. You walk in and it's much larger than you would initially expect. There are a good number of tables and chairs for those who want to sit,...",2020-02-19 05:31:03
1,OtqShhp-cOByPzzdTMZu6w,"Bagels so nice that I visited twice (two days in a row).

That cream cheese to bagel ratio tho; they got it right. My friend lives in Bushwick so we both...",2020-01-30 17:23:42
2,OtqShhp-cOByPzzdTMZu6w,"Solid place, nice addition to the neighborhood 
Great bagel aardvark spread selection
Friendly employees, custom salads with no problem . Fresh ingredients...",2020-01-24 11:22:21
0,EfhCZ3CiZeVzFt5E5N0n3w,"I woke up one morning craving bagels so I took a 15 minute walk over here--big mistake!

I ordered a scallion bagel sandwich and an iced coffee. First off,...",2019-04-08 10:37:53
1,EfhCZ3CiZeVzFt5E5N0n3w,"Someone please tell me how this place remains open with such lackluster bagels? Come on guys, you can do better! The bagels are hunks of dough with very...",2019-01-15 08:02:52
2,EfhCZ3CiZeVzFt5E5N0n3w,"Solid bagels and an efficient line -- I ordered an everything bagel with scallion cream cheese, and it did the job, although they are very overzealous with...",2019-07-28 20:32:36
0,MzSsxuBwJBlHmNFgEiOOeA,"A tale as old as time in Williamsburg: Bagelsmith or Have-A-Bagel. While both are great, Have-A-Bagel is my go-to. The shop is organized, quick, and their...",2019-12-17 19:02:44
1,MzSsxuBwJBlHmNFgEiOOeA,"I'm from Texas and didn't quite understand what was so special about ""New York bagels"" until l tasted the salmon lox on an everything bagel. WOW. This is...",2020-02-04 12:10:45
2,MzSsxuBwJBlHmNFgEiOOeA,I was quite happy with my first New York bagel experience here at Have-A-Bagel. There is certainly something special about how bagels are made in New York....,2019-05-21 03:43:18
0,4v5lbiExMocWoG7iKnYWrQ,"Let me tell you about the best bagel in New York City 

BLACK SEED BAGELS 

Located in East Village New York 
Their freshly made bagels are unbeatable, as...",2020-02-18 21:54:23
1,4v5lbiExMocWoG7iKnYWrQ,"I actually thought this was better than half the bagels I've tried here in the city, despite being a different style of bagel.

The bagels are a little...",2020-01-18 23:39:56
2,4v5lbiExMocWoG7iKnYWrQ,"People say nothing beats a New York bagel (other than maybe the pizza...but who eats pizza for breakfast?!). 

Black Seed, when living in the East Village,...",2020-01-17 18:54:13
0,l29pVn4RfU9xYMggiIVOcg,"Excellent coffee shop way downtown near seaport in the financial district area. Great service. Great options. Great taste. Great coffee shop vibe. 

I'm a...",2020-03-12 07:37:25
1,l29pVn4RfU9xYMggiIVOcg,"Great, sweet iced mocha, dairy free and vegan YUM. 
they also have vegan baked goods and a vegan tofu scramble wrap. Cute inside too. Check it out!",2019-07-08 12:38:33
2,l29pVn4RfU9xYMggiIVOcg,"What a great find! Love the spacious place, great service and most importantly great coffee. I got Rose Latte and it has the slightest hint of Rose flavor,...",2019-06-12 14:30:12
0,h94df8mReXmkPgk2aKt6fQ,"Let's start out with the not-so-great: the space is small, and there aren't many tables, so don't 100% plan on eating in during peak times. It gets crowded...",2018-04-09 18:13:59
1,h94df8mReXmkPgk2aKt6fQ,"Update: I haven't ordered a bagel from here in years before the other day. When I got home and opened up my food, I noticed I received turkey bacon instead...",2019-10-15 18:45:55
2,h94df8mReXmkPgk2aKt6fQ,"Stopped going here after they started charging a 4% ""convenience fee"" when using a credit card. Talk about stepping over a dollar to pick up a penny.

I've...",2019-02-15 11:29:22
0,x3RfohtUQPWHS1l1VfAMTQ,"Three varieties of vegan tofu homemade cream cheese! Bagels were crispy outside, tender inside. Which, it's NYC, so they'd better be! Almond milk available...",2020-02-29 11:59:47
1,x3RfohtUQPWHS1l1VfAMTQ,We went here this morning to order a relatively simple bagel. The cashier taking my order was unnecessarily rude. She sniped at us because the register...,2020-03-04 05:52:40
2,x3RfohtUQPWHS1l1VfAMTQ,"I'd like to update my previous review given the last couple times I've ordered sandwiches for pick-up here. Living so close to this place, it becomes all...",2020-02-17 10:07:13
0,H_V8VZtIv34atqpI-Z86CQ,"Make me feel more welcome and explain hospitality to the rest.

Manager  and the blonde girl are polite and friendly.",2020-02-14 08:15:17
1,H_V8VZtIv34atqpI-Z86CQ,"The staff here are really phenomenal. Patient and exact. It made the food even better. 
And the food is great. 
So",2019-11-17 06:57:17
2,H_V8VZtIv34atqpI-Z86CQ,"It'll be a never ending debate between Brooklyn and Manhattan for the better bagels, but that just forces restaurants to make a better bagel. I wandered...",2019-10-01 22:52:16
0,kuKSvCZDFrgOrY-dcrOefg,"Coffee is just amazing!
Having lived in Colombia for 8 years and trying coffee from around the world, I can say this is one of the best I've tried. 
The...",2019-11-25 07:28:39
1,kuKSvCZDFrgOrY-dcrOefg,"Came here on a weekday at 8:30am for breakfast. When I first walked in, I thought it was just the counter seats to order but behind the curtain are a few...",2019-12-02 21:46:47
2,kuKSvCZDFrgOrY-dcrOefg,"Hidden gem of NYC! From the outside, ambiance looks like a run down shack, but awesome on the inside. 

You can definitely stay in Round K for hours! A...",2019-11-24 10:37:32
0,tRys0z0O4EE8sivXLFZ3kQ,"This no frills bagel shop is the best in the city for egg sandwiches. The bacon, egg, and cheddar hits the spot every time. 

The lines can be rough on...",2020-01-22 06:32:56
1,tRys0z0O4EE8sivXLFZ3kQ,"I've been going to davids bagels store for 18 months regularly and they have AMAZING Bagels, but a few months back got closed down bc they were not clean!!!...",2020-01-23 05:07:22
2,tRys0z0O4EE8sivXLFZ3kQ,"The best fresh bagels. I love this place. I will miss coming here on a regular basis. 

PS, their whole wheat everything is the best",2019-11-03 05:43:10
0,Sq-1bmvA_jypgubzakledA,My wife and I were walking back from a cafe in Brooklyn and found a Swedish coffee bar. We stopped in and my wife did not want anything(she wanted a vanilla...,2019-12-26 07:58:32
1,Sq-1bmvA_jypgubzakledA,"I've walked past Konditori for what feels like years, but finally tried it earlier this year after my trip to Sweden, seeking a similar, fika-esque...",2019-10-29 07:48:55
2,Sq-1bmvA_jypgubzakledA,I've been branching out with my coffee lately downtown instead of just heading into Starbucks. I will say that it's taken me long enough in life to hit up a...,2019-05-03 12:14:25
0,QdmvRfJb86BVvk6A-J5gAg,"Scared of healthy eating?

Well this is the place to allay your fears.
Visiting with my daughter and son in law in Brooklyn while they were in town visiting...",2019-11-16 11:21:47
1,QdmvRfJb86BVvk6A-J5gAg,"You let me sit here? Ummm, no. Bye. I didn't finish what I ordered and left after the manager told me: 
""we let you sit here for a while, this isn't...",2020-02-06 11:04:39
2,QdmvRfJb86BVvk6A-J5gAg,"I hate to be writing a negative review here because I was so happy to see quality gluten-free food available, but the service here is horrible.

Here are my...",2020-01-09 18:52:19
0,Eed-9O8xP80b4L9zYJ_WOA,"Really good bagels and friendly staff members. I found this place while searching for gluten free options.
The have a gluten free bagel which is amazing,...",2019-12-05 05:36:57
1,Eed-9O8xP80b4L9zYJ_WOA,"My go to bagel place in this neighborhood.

This is a hole in a wall place, that looks like a mixture of a bodega and a grocery store.

There are some...",2019-11-12 11:48:41
2,Eed-9O8xP80b4L9zYJ_WOA,I had these guys listed on one of my food places to try while venturing around in Brooklyn.  Thank you Yelp for helping me find some places to try/venture...,2019-09-15 10:08:06
0,oLYnY3SKNqIwERzZXOc63A,"Good bagels, try to order in the store since they jack up their prices waaaaayyyyyy high on Seamless (like up to $3.50 for a lox bagel). Some (most?) of the...",2020-04-07 05:58:48
1,oLYnY3SKNqIwERzZXOc63A,"How do you give zero stars?? I asked for an everything bagel, SCOOPED out, toasted with veggie cream cheese. The bread is stale. Half was scooped out. A...",2019-10-13 08:41:03
2,oLYnY3SKNqIwERzZXOc63A,This place has potential. It's in a convenient location with plenty of foot traffice. They try. But they havent quite arrived. The bagel selection is...,2019-09-18 16:46:29
0,pqLyL98DC8daWZofpQQKbg,Classic New York bagel. My first time stopping here and I got an everything bagel with tofu scallion cream cheese and it was great. They have a variety of...,2020-01-05 19:04:56
1,pqLyL98DC8daWZofpQQKbg,"Astoria has some amazing bagel spots - many of which have opened up in recent years, so it's been a long process determining which is the best.  

My...",2019-10-08 12:06:09
2,pqLyL98DC8daWZofpQQKbg,"I'm visiting New York, and this night just be the best bagel of the entire trip.

I had an egg bagel with strawberry cream cheese.  The bagel was perfectly...",2019-09-23 05:34:25
0,bvIXVgn_Do7K7qnqcJmWhA,This is my go to place for bagels. In my opinion the best bagels in NYC. My favorite is the Tuna Salad although the Salmon is also excellent. Order the...,2020-02-27 14:47:42
1,bvIXVgn_Do7K7qnqcJmWhA,"The reviews on here arent the best, but I think differently. My all-time favorite bagel in NYC- I will always make a stop here.",2020-01-21 16:02:55
2,bvIXVgn_Do7K7qnqcJmWhA,Warm... fresh bagels... my fav is lox spread and multi grain bagel... clean place and attentive staff... competitive prices... good coffee and other drinks...,2019-12-19 10:57:46
0,TNM-nVhLdoxo_gcpm940Jg,"I stayed with family in Kew Gardens for a week and had a bagel for breakfast here every single day. Seriously. It's THAT good. There is always a line, but...",2019-12-30 14:46:49
1,TNM-nVhLdoxo_gcpm940Jg,"Bakers Dozen is the go-to breakfast spot in Kew Gardens. 

If I'm ever craving a New York style 'BEC' (BaconEggAndCheese) on a roll this is the place to...",2019-12-02 18:05:18
2,TNM-nVhLdoxo_gcpm940Jg,This bagel deli place is delicious and spotless. The owner manager and staff are polite kind and cheerful and the food is delicious.  I've had the Melissa...,2020-04-03 11:35:30
0,sW9iYflRa6dMyDxKzXP3CQ,"The bagels, nova, vegetable cream cheese, and all foods are very good

Caveat: It does not honor the bagel coupons on its website",2019-12-24 07:59:24
1,sW9iYflRa6dMyDxKzXP3CQ,"Skimp and stingy should close down this spot not worth it, trash trash traaaaash
How can one skimp on their portions just to save money beats me especially...",2020-02-22 10:25:25
2,sW9iYflRa6dMyDxKzXP3CQ,"The bagels here are decent, but it is hit or miss as to how it will come out if you get cream cheese or toasted. Sometimes my bagels are burnt, sometimes...",2019-12-23 19:01:53
0,k3Dn19cNxNuLlO0lebtDUg,"This is like my 17th time coming to this location but hadn't been for about a year.

I was craving a good sandwich... like a really good sandwich. The...",2019-11-06 11:01:52
1,k3Dn19cNxNuLlO0lebtDUg,"Awesome food awesme customer service.  I'm big man and this filled me up! 

Not greasy just perfect.  Felt satisfaction with every bite!",2019-10-11 09:40:43
2,k3Dn19cNxNuLlO0lebtDUg,"Finally came back, got a bagel w/ egg salad. Wanted the carrot cake but they had no more..",2019-09-11 08:56:46
0,rGfDX_ors68i8LnuG55NQA,"Although they sell bagels, best options here are Mexican. I bought home a chicken torta and two pork tamales for my family and they devoured them. A real...",2020-02-11 05:32:27
1,rGfDX_ors68i8LnuG55NQA,"Bagel Buffet was one of the few places right by Union Square that serves an everything bagel with egg, cheese, and sausage, and they're available at...",2019-08-09 17:31:27
2,rGfDX_ors68i8LnuG55NQA,"Looking for a quick bite, we went by fellow Yelpers reviews, and in a rare 1-off, found this place to be unremarkable. We both got a bagel sammie, and the...",2018-12-01 06:54:34
0,aM8SCVt3APBw1kE5Zg0kkQ,Native Bean is the perfect morning breakfast spot. The staff is incredibly friendly and always smiling. I've been going here weekly for over 5 years and...,2019-07-08 17:24:47
1,aM8SCVt3APBw1kE5Zg0kkQ,Stopped in for bagels on a Saturday morning and so glad we did! There weren't many people there which is surprising because the bagels were fantastic. Some...,2019-07-23 17:33:04
